date,demand_mwh,year,month,week,day_of_week,is_weekend
2020-08-29,635866.109,2020,8,35,5,True
2020-08-30,572310.898,2020,8,35,6,True
2020-08-31,679208.909,2020,8,36,0,False
2020-09-01,700209.044,2020,9,36,1,False
2020-09-02,711095.786,2020,9,36,2,False
2020-09-03,719005.12,2020,9,36,3,False
2020-09-04,724580.748,2020,9,36,4,False
2020-09-05,653584.402,2020,9,36,5,True
2020-09-06,604081.335,2020,9,36,6,True
2020-09-07,696258.312,2020,9,37,0,False
2020-09-08,698100.318,2020,9,37,1,False
2020-09-09,718084.935,2020,9,37,2,False
2020-09-10,721372.797,2020,9,37,3,False
2020-09-11,698312.958,2020,9,37,4,False
2020-09-12,649165.551,2020,9,37,5,True
2020-09-13,605491.558,2020,9,37,6,True
2020-09-14,718980.488,2020,9,38,0,False
2020-09-15,740288.273,2020,9,38,1,False
2020-09-16,751556.717,2020,9,38,2,False
2020-09-17,740760.783,2020,9,38,3,False
2020-09-18,713829.456,2020,9,38,4,False
2020-09-19,627328.408,2020,9,38,5,True
2020-09-20,574171.087,2020,9,38,6,True
2020-09-21,683416.711,2020,9,39,0,False
2020-09-22,703840.984,2020,9,39,1,False
2020-09-23,712811.873,2020,9,39,2,False
2020-09-24,712997.199,2020,9,39,3,False
2020-09-25,691789.689,2020,9,39,4,False
2020-09-26,614309.972,2020,9,39,5,True
2020-09-27,568766.565,2020,9,39,6,True
2020-09-28,666559.06,2020,9,40,0,False
2020-09-29,686797.043,2020,9,40,1,False
2020-09-30,690962.671,2020,9,40,2,False
2020-10-01,700916.732,2020,10,40,3,False
2020-10-02,698403.756,2020,10,40,4,False
2020-10-03,612169.05,2020,10,40,5,True
2020-10-04,571636.922,2020,10,40,6,True
2020-10-05,673482.22,2020,10,41,0,False
2020-10-06,690894.896,2020,10,41,1,False
2020-10-07,699613.798,2020,10,41,2,False
2020-10-08,699215.554,2020,10,41,3,False
2020-10-09,679813.517,2020,10,41,4,False
2020-10-10,614331.962,2020,10,41,5,True
2020-10-11,563490.862,2020,10,41,6,True
2020-10-12,570701.026,2020,10,42,0,False
2020-10-13,673784.687,2020,10,42,1,False
2020-10-14,703005.757,2020,10,42,2,False
2020-10-15,709578.141,2020,10,42,3,False
2020-10-16,704019.681,2020,10,42,4,False
2020-10-17,631928.375,2020,10,42,5,True
2020-10-18,583351.177,2020,10,42,6,True
2020-10-19,687152.413,2020,10,43,0,False
2020-10-20,711714.9,2020,10,43,1,False
2020-10-21,707162.568,2020,10,43,2,False
2020-10-22,710357.203,2020,10,43,3,False
2020-10-23,696843.426,2020,10,43,4,False
2020-10-24,625382.417,2020,10,43,5,True
2020-10-25,606307.969,2020,10,43,6,True
2020-10-26,689553.095,2020,10,44,0,False
2020-10-27,714662.582,2020,10,44,1,False
2020-10-28,715705.336,2020,10,44,2,False
2020-10-29,715284.16,2020,10,44,3,False
2020-10-30,704726.127,2020,10,44,4,False
2020-10-31,628294.896,2020,10,44,5,True
2020-11-01,575075.028,2020,11,44,6,True
2020-11-02,647094.468,2020,11,45,0,False
2020-11-03,706154.584,2020,11,45,1,False
2020-11-04,728814.878,2020,11,45,2,False
2020-11-05,724766.756,2020,11,45,3,False
2020-11-06,710624.719,2020,11,45,4,False
2020-11-07,635069.873,2020,11,45,5,True
2020-11-08,585653.269,2020,11,45,6,True
2020-11-09,688061.521,2020,11,46,0,False
2020-11-10,711586.135,2020,11,46,1,False
2020-11-11,718173.294,2020,11,46,2,False
2020-11-12,717880.631,2020,11,46,3,False
2020-11-13,713264.969,2020,11,46,4,False
2020-11-14,641465.596,2020,11,46,5,True
2020-11-15,585947.032,2020,11,46,6,True
2020-11-16,693236.68,2020,11,47,0,False
2020-11-17,712862.51,2020,11,47,1,False
2020-11-18,718214.566,2020,11,47,2,False
2020-11-19,718299.945,2020,11,47,3,False
2020-11-20,716666.871,2020,11,47,4,False
2020-11-21,645094.568,2020,11,47,5,True
2020-11-22,605990.942,2020,11,47,6,True
2020-11-23,728188.952,2020,11,48,0,False
2020-11-24,757498.853,2020,11,48,1,False
2020-11-25,765268.18,2020,11,48,2,False
2020-11-26,766690.677,2020,11,48,3,False
2020-11-27,751489.82,2020,11,48,4,False
2020-11-28,667627.721,2020,11,48,5,True
2020-11-29,624731.773,2020,11,48,6,True
2020-11-30,737071.712,2020,11,49,0,False
2020-12-01,753620.849,2020,12,49,1,False
2020-12-02,768634.956,2020,12,49,2,False
2020-12-03,784315.168,2020,12,49,3,False
2020-12-04,790382.104,2020,12,49,4,False
2020-12-05,723627.58,2020,12,49,5,True
2020-12-06,676303.0,2020,12,49,6,True
2020-12-07,712656.602,2020,12,50,0,False
2020-12-08,693433.293,2020,12,50,1,False
2020-12-09,804018.806,2020,12,50,2,False
2020-12-10,807771.695,2020,12,50,3,False
2020-12-11,783766.293,2020,12,50,4,False
2020-12-12,686510.161,2020,12,50,5,True
2020-12-13,644286.586,2020,12,50,6,True
2020-12-14,759517.717,2020,12,51,0,False
2020-12-15,766794.634,2020,12,51,1,False
2020-12-16,780348.751,2020,12,51,2,False
2020-12-17,778470.844,2020,12,51,3,False
2020-12-18,776174.524,2020,12,51,4,False
2020-12-19,697945.808,2020,12,51,5,True
2020-12-20,646840.581,2020,12,51,6,True
2020-12-21,750406.82,2020,12,52,0,False
2020-12-22,750081.066,2020,12,52,1,False
2020-12-23,727706.624,2020,12,52,2,False
2020-12-24,643648.623,2020,12,52,3,False
2020-12-25,570771.924,2020,12,52,4,False
2020-12-26,635755.792,2020,12,52,5,True
2020-12-27,646699.546,2020,12,52,6,True
2020-12-28,724357.078,2020,12,53,0,False
2020-12-29,732115.459,2020,12,53,1,False
2020-12-30,734283.124,2020,12,53,2,False
2020-12-31,687715.588,2020,12,53,3,False
2021-01-01,608715.931,2021,1,53,4,False
2021-01-02,680432.407,2021,1,53,5,True
2021-01-03,684489.215,2021,1,53,6,True
2021-01-04,793625.993,2021,1,1,0,False
2021-01-05,806588.156,2021,1,1,1,False
2021-01-06,700144.564,2021,1,1,2,False
2021-01-07,854323.166,2021,1,1,3,False
2021-01-08,872357.353,2021,1,1,4,False
2021-01-09,773296.979,2021,1,1,5,True
2021-01-10,735647.962,2021,1,1,6,True
2021-01-11,851740.825,2021,1,2,0,False
2021-01-12,875118.684,2021,1,2,1,False
2021-01-13,874914.272,2021,1,2,2,False
2021-01-14,873577.23,2021,1,2,3,False
2021-01-15,859355.795,2021,1,2,4,False
2021-01-16,765002.342,2021,1,2,5,True
2021-01-17,708974.301,2021,1,2,6,True
2021-01-18,827619.581,2021,1,3,0,False
2021-01-19,846116.609,2021,1,3,1,False
2021-01-20,850299.079,2021,1,3,2,False
2021-01-21,817647.661,2021,1,3,3,False
2021-01-22,794514.658,2021,1,3,4,False
2021-01-23,719510.829,2021,1,3,5,True
2021-01-24,655028.547,2021,1,3,6,True
2021-01-25,775155.263,2021,1,4,0,False
2021-01-26,770796.102,2021,1,4,1,False
2021-01-27,753321.62,2021,1,4,2,False
2021-01-28,744101.186,2021,1,4,3,False
2021-01-29,733183.947,2021,1,4,4,False
2021-01-30,672206.563,2021,1,4,5,True
2021-01-31,631678.074,2021,1,4,6,True
2021-02-01,725308.41,2021,2,5,0,False
2021-02-02,742016.165,2021,2,5,1,False
2021-02-03,744032.692,2021,2,5,2,False
2021-02-04,742410.917,2021,2,5,3,False
2021-02-05,742180.511,2021,2,5,4,False
2021-02-06,673202.889,2021,2,5,5,True
2021-02-07,635184.428,2021,2,5,6,True
2021-02-08,757811.118,2021,2,6,0,False
2021-02-09,789357.66,2021,2,6,1,False
2021-02-10,767889.956,2021,2,6,2,False
2021-02-11,757949.224,2021,2,6,3,False
2021-02-12,744944.86,2021,2,6,4,False
2021-02-13,664031.439,2021,2,6,5,True
2021-02-14,627377.64,2021,2,6,6,True
2021-02-15,743811.335,2021,2,7,0,False
2021-02-16,751446.91,2021,2,7,1,False
2021-02-17,752695.056,2021,2,7,2,False
2021-02-18,754962.027,2021,2,7,3,False
2021-02-19,749031.191,2021,2,7,4,False
2021-02-20,667785.4,2021,2,7,5,True
2021-02-21,636820.402,2021,2,7,6,True
2021-02-22,743317.962,2021,2,8,0,False
2021-02-23,750925.914,2021,2,8,1,False
2021-02-24,747390.312,2021,2,8,2,False
2021-02-25,744810.272,2021,2,8,3,False
2021-02-26,740017.479,2021,2,8,4,False
2021-02-27,664275.565,2021,2,8,5,True
2021-02-28,621167.542,2021,2,8,6,True
2021-03-01,730802.101,2021,3,9,0,False
2021-03-02,749835.836,2021,3,9,1,False
2021-03-03,744167.225,2021,3,9,2,False
2021-03-04,740268.037,2021,3,9,3,False
2021-03-05,735724.58,2021,3,9,4,False
2021-03-06,658451.851,2021,3,9,5,True
2021-03-07,622685.66,2021,3,9,6,True
2021-03-08,742936.38,2021,3,10,0,False
2021-03-09,758352.519,2021,3,10,1,False
2021-03-10,750796.647,2021,3,10,2,False
2021-03-11,739481.269,2021,3,10,3,False
2021-03-12,729092.448,2021,3,10,4,False
2021-03-13,646301.497,2021,3,10,5,True
2021-03-14,606540.412,2021,3,10,6,True
2021-03-15,719293.522,2021,3,11,0,False
2021-03-16,732005.026,2021,3,11,1,False
2021-03-17,729775.728,2021,3,11,2,False
2021-03-18,741473.221,2021,3,11,3,False
2021-03-19,706043.651,2021,3,11,4,False
2021-03-20,670497.641,2021,3,11,5,True
2021-03-21,630102.703,2021,3,11,6,True
2021-03-22,735080.366,2021,3,12,0,False
2021-03-23,739437.425,2021,3,12,1,False
2021-03-24,731621.692,2021,3,12,2,False
2021-03-25,726346.417,2021,3,12,3,False
2021-03-26,719331.777,2021,3,12,4,False
2021-03-27,648466.535,2021,3,12,5,True
2021-03-28,571635.074,2021,3,12,6,True
2021-03-29,691559.272,2021,3,13,0,False
2021-03-30,695256.722,2021,3,13,1,False
2021-03-31,679687.653,2021,3,13,2,False
2021-04-01,603780.936,2021,4,13,3,False
2021-04-02,558137.662,2021,4,13,4,False
2021-04-03,577877.662,2021,4,13,5,True
2021-04-04,551346.366,2021,4,13,6,True
2021-04-05,604043.925,2021,4,14,0,False
2021-04-06,678937.062,2021,4,14,1,False
2021-04-07,706832.348,2021,4,14,2,False
2021-04-08,711274.992,2021,4,14,3,False
2021-04-09,713789.777,2021,4,14,4,False
2021-04-10,641313.52,2021,4,14,5,True
2021-04-11,594071.686,2021,4,14,6,True
2021-04-12,692941.728,2021,4,15,0,False
2021-04-13,717396.928,2021,4,15,1,False
2021-04-14,716654.185,2021,4,15,2,False
2021-04-15,722238.709,2021,4,15,3,False
2021-04-16,713583.273,2021,4,15,4,False
2021-04-17,642865.34,2021,4,15,5,True
2021-04-18,593293.117,2021,4,15,6,True
2021-04-19,697833.818,2021,4,16,0,False
2021-04-20,709788.735,2021,4,16,1,False
2021-04-21,710848.815,2021,4,16,2,False
2021-04-22,713242.666,2021,4,16,3,False
2021-04-23,685398.678,2021,4,16,4,False
2021-04-24,620321.236,2021,4,16,5,True
2021-04-25,584849.257,2021,4,16,6,True
2021-04-26,689249.537,2021,4,17,0,False
2021-04-27,703092.56,2021,4,17,1,False
2021-04-28,698342.061,2021,4,17,2,False
2021-04-29,697918.72,2021,4,17,3,False
2021-04-30,688956.526,2021,4,17,4,False
2021-05-01,577472.256,2021,5,17,5,True
2021-05-02,559173.805,2021,5,17,6,True
2021-05-03,667365.198,2021,5,18,0,False
2021-05-04,689998.019,2021,5,18,1,False
2021-05-05,690651.1,2021,5,18,2,False
2021-05-06,689028.329,2021,5,18,3,False
2021-05-07,681399.427,2021,5,18,4,False
2021-05-08,612800.041,2021,5,18,5,True
2021-05-09,573950.672,2021,5,18,6,True
2021-05-10,672517.486,2021,5,19,0,False
2021-05-11,690260.839,2021,5,19,1,False
2021-05-12,696396.062,2021,5,19,2,False
2021-05-13,695282.254,2021,5,19,3,False
2021-05-14,688397.416,2021,5,19,4,False
2021-05-15,622863.597,2021,5,19,5,True
2021-05-16,580577.79,2021,5,19,6,True
2021-05-17,668878.06,2021,5,20,0,False
2021-05-18,696787.021,2021,5,20,1,False
2021-05-19,698169.314,2021,5,20,2,False
2021-05-20,697758.698,2021,5,20,3,False
2021-05-21,691966.356,2021,5,20,4,False
2021-05-22,621633.202,2021,5,20,5,True
2021-05-23,574180.28,2021,5,20,6,True
2021-05-24,659025.584,2021,5,21,0,False
2021-05-25,687452.59,2021,5,21,1,False
2021-05-26,692338.143,2021,5,21,2,False
2021-05-27,694593.137,2021,5,21,3,False
2021-05-28,687217.66,2021,5,21,4,False
2021-05-29,625581.869,2021,5,21,5,True
2021-05-30,579605.519,2021,5,21,6,True
2021-05-31,683327.24,2021,5,22,0,False
2021-06-01,696048.627,2021,6,22,1,False
2021-06-02,700505.017,2021,6,22,2,False
2021-06-03,698600.649,2021,6,22,3,False
2021-06-04,692965.661,2021,6,22,4,False
2021-06-05,622988.965,2021,6,22,5,True
2021-06-06,576739.713,2021,6,22,6,True
2021-06-07,687687.127,2021,6,23,0,False
2021-06-08,719311.181,2021,6,23,1,False
2021-06-09,727998.479,2021,6,23,2,False
2021-06-10,739161.249,2021,6,23,3,False
2021-06-11,732773.334,2021,6,23,4,False
2021-06-12,663407.333,2021,6,23,5,True
2021-06-13,616205.06,2021,6,23,6,True
2021-06-14,737903.439,2021,6,24,0,False
2021-06-15,759440.415,2021,6,24,1,False
2021-06-16,755302.693,2021,6,24,2,False
2021-06-17,732968.196,2021,6,24,3,False
2021-06-18,720620.28,2021,6,24,4,False
2021-06-19,646908.276,2021,6,24,5,True
2021-06-20,594444.33,2021,6,24,6,True
2021-06-21,695310.81,2021,6,25,0,False
2021-06-22,710395.742,2021,6,25,1,False
2021-06-23,701339.201,2021,6,25,2,False
2021-06-24,667378.472,2021,6,25,3,False
2021-06-25,694493.443,2021,6,25,4,False
2021-06-26,651121.08,2021,6,25,5,True
2021-06-27,606935.474,2021,6,25,6,True
2021-06-28,706509.225,2021,6,26,0,False
2021-06-29,727913.028,2021,6,26,1,False
2021-06-30,744980.042,2021,6,26,2,False
2021-07-01,745646.823,2021,7,26,3,False
2021-07-02,751071.94,2021,7,26,4,False
2021-07-03,686746.086,2021,7,26,5,True
2021-07-04,645197.787,2021,7,26,6,True
2021-07-05,756482.667,2021,7,27,0,False
2021-07-06,765521.607,2021,7,27,1,False
2021-07-07,749498.243,2021,7,27,2,False
2021-07-08,743139.951,2021,7,27,3,False
2021-07-09,749361.516,2021,7,27,4,False
2021-07-10,698499.464,2021,7,27,5,True
2021-07-11,662579.088,2021,7,27,6,True
2021-07-12,763113.617,2021,7,28,0,False
2021-07-13,739886.353,2021,7,28,1,False
2021-07-14,742631.422,2021,7,28,2,False
2021-07-15,749381.936,2021,7,28,3,False
2021-07-16,755786.802,2021,7,28,4,False
2021-07-17,703589.58,2021,7,28,5,True
2021-07-18,657129.066,2021,7,28,6,True
2021-07-19,770181.187,2021,7,29,0,False
2021-07-20,786064.039,2021,7,29,1,False
2021-07-21,796392.983,2021,7,29,2,False
2021-07-22,807661.031,2021,7,29,3,False
2021-07-23,801290.966,2021,7,29,4,False
2021-07-24,708875.188,2021,7,29,5,True
2021-07-25,647414.033,2021,7,29,6,True
2021-07-26,741788.852,2021,7,30,0,False
2021-07-27,764664.988,2021,7,30,1,False
2021-07-28,777471.567,2021,7,30,2,False
2021-07-29,786049.111,2021,7,30,3,False
2021-07-30,780535.725,2021,7,30,4,False
2021-07-31,688602.143,2021,7,30,5,True
2021-08-01,610030.071,2021,8,30,6,True
2021-08-02,692296.539,2021,8,31,0,False
2021-08-03,716478.894,2021,8,31,1,False
2021-08-04,726929.59,2021,8,31,2,False
2021-08-05,737222.091,2021,8,31,3,False
2021-08-06,733401.456,2021,8,31,4,False
2021-08-07,676412.684,2021,8,31,5,True
2021-08-08,615001.22,2021,8,31,6,True
2021-08-09,688277.519,2021,8,32,0,False
2021-08-10,712411.101,2021,8,32,1,False
2021-08-11,735965.665,2021,8,32,2,False
2021-08-12,755611.095,2021,8,32,3,False
2021-08-13,762760.446,2021,8,32,4,False
2021-08-14,734160.936,2021,8,32,5,True
2021-08-15,692750.878,2021,8,32,6,True
2021-08-16,734676.191,2021,8,33,0,False
2021-08-17,734157.383,2021,8,33,1,False
2021-08-18,729662.489,2021,8,33,2,False
2021-08-19,723091.039,2021,8,33,3,False
2021-08-20,723168.05,2021,8,33,4,False
2021-08-21,680177.885,2021,8,33,5,True
2021-08-22,642547.886,2021,8,33,6,True
2021-08-23,740216.309,2021,8,34,0,False
2021-08-24,749610.14,2021,8,34,1,False
2021-08-25,738207.487,2021,8,34,2,False
2021-08-26,746460.103,2021,8,34,3,False
2021-08-27,752000.087,2021,8,34,4,False
2021-08-28,680131.728,2021,8,34,5,True
2021-08-29,625714.882,2021,8,34,6,True
2021-08-30,722450.384,2021,8,35,0,False
2021-08-31,747811.051,2021,8,35,1,False
2021-09-01,746405.192,2021,9,35,2,False
2021-09-02,733294.828,2021,9,35,3,False
2021-09-03,731068.102,2021,9,35,4,False
2021-09-04,661105.572,2021,9,35,5,True
2021-09-05,625947.506,2021,9,35,6,True
2021-09-06,750941.319,2021,9,36,0,False
2021-09-07,778331.589,2021,9,36,1,False
2021-09-08,758832.979,2021,9,36,2,False
2021-09-09,759765.067,2021,9,36,3,False
2021-09-10,743109.71,2021,9,36,4,False
2021-09-11,664034.519,2021,9,36,5,True
2021-09-12,624471.173,2021,9,36,6,True
2021-09-13,730599.845,2021,9,37,0,False
2021-09-14,744889.97,2021,9,37,1,False
2021-09-15,740655.596,2021,9,37,2,False
2021-09-16,726396.632,2021,9,37,3,False
2021-09-17,714163.921,2021,9,37,4,False
2021-09-18,639492.9,2021,9,37,5,True
2021-09-19,588068.278,2021,9,37,6,True
2021-09-20,692113.328,2021,9,38,0,False
2021-09-21,696775.737,2021,9,38,1,False
2021-09-22,701743.975,2021,9,38,2,False
2021-09-23,704545.814,2021,9,38,3,False
2021-09-24,697179.551,2021,9,38,4,False
2021-09-25,631054.818,2021,9,38,5,True
2021-09-26,582860.409,2021,9,38,6,True
2021-09-27,686152.044,2021,9,39,0,False
2021-09-28,706305.455,2021,9,39,1,False
2021-09-29,710112.398,2021,9,39,2,False
2021-09-30,702537.831,2021,9,39,3,False
2021-10-01,692944.543,2021,10,39,4,False
2021-10-02,630287.998,2021,10,39,5,True
2021-10-03,585692.62,2021,10,39,6,True
2021-10-04,665592.111,2021,10,40,0,False
2021-10-05,681284.754,2021,10,40,1,False
2021-10-06,695359.374,2021,10,40,2,False
2021-10-07,689344.379,2021,10,40,3,False
2021-10-08,685109.813,2021,10,40,4,False
2021-10-09,612730.729,2021,10,40,5,True
2021-10-10,568730.598,2021,10,40,6,True
2021-10-11,615641.185,2021,10,41,0,False
2021-10-12,577417.811,2021,10,41,1,False
2021-10-13,668727.443,2021,10,41,2,False
2021-10-14,682596.759,2021,10,41,3,False
2021-10-15,681763.233,2021,10,41,4,False
2021-10-16,616067.047,2021,10,41,5,True
2021-10-17,573616.151,2021,10,41,6,True
2021-10-18,675467.776,2021,10,42,0,False
2021-10-19,692280.722,2021,10,42,1,False
2021-10-20,693103.655,2021,10,42,2,False
2021-10-21,688480.315,2021,10,42,3,False
2021-10-22,682264.745,2021,10,42,4,False
2021-10-23,612018.709,2021,10,42,5,True
2021-10-24,571138.872,2021,10,42,6,True
2021-10-25,670783.825,2021,10,43,0,False
2021-10-26,692319.42,2021,10,43,1,False
2021-10-27,689359.293,2021,10,43,2,False
2021-10-28,691147.265,2021,10,43,3,False
2021-10-29,692264.935,2021,10,43,4,False
2021-10-30,626694.705,2021,10,43,5,True
2021-10-31,597247.186,2021,10,43,6,True
2021-11-01,576367.744,2021,11,44,0,False
2021-11-02,674854.716,2021,11,44,1,False
2021-11-03,695235.266,2021,11,44,2,False
2021-11-04,705890.141,2021,11,44,3,False
2021-11-05,717193.16,2021,11,44,4,False
2021-11-06,655441.422,2021,11,44,5,True
2021-11-07,616104.014,2021,11,44,6,True
2021-11-08,716917.625,2021,11,45,0,False
2021-11-09,728003.134,2021,11,45,1,False
2021-11-10,737414.445,2021,11,45,2,False
2021-11-11,738439.482,2021,11,45,3,False
2021-11-12,731746.944,2021,11,45,4,False
2021-11-13,652720.566,2021,11,45,5,True
2021-11-14,612965.856,2021,11,45,6,True
2021-11-15,725702.68,2021,11,46,0,False
2021-11-16,748837.812,2021,11,46,1,False
2021-11-17,753689.107,2021,11,46,2,False
2021-11-18,755571.919,2021,11,46,3,False
2021-11-19,746448.912,2021,11,46,4,False
2021-11-20,674480.947,2021,11,46,5,True
2021-11-21,622504.567,2021,11,46,6,True
2021-11-22,744436.995,2021,11,47,0,False
2021-11-23,774690.327,2021,11,47,1,False
2021-11-24,786755.043,2021,11,47,2,False
2021-11-25,787163.875,2021,11,47,3,False
2021-11-26,781000.985,2021,11,47,4,False
2021-11-27,716586.063,2021,11,47,5,True
2021-11-28,685695.321,2021,11,47,6,True
2021-11-29,782127.955,2021,11,48,0,False
2021-11-30,788505.669,2021,11,48,1,False
2021-12-01,797141.836,2021,12,48,2,False
2021-12-02,800194.435,2021,12,48,3,False
2021-12-03,790811.497,2021,12,48,4,False
2021-12-04,711448.518,2021,12,48,5,True
2021-12-05,660580.665,2021,12,48,6,True
2021-12-06,667195.846,2021,12,49,0,False
2021-12-07,710588.895,2021,12,49,1,False
2021-12-08,684008.281,2021,12,49,2,False
2021-12-09,782066.188,2021,12,49,3,False
2021-12-10,776257.295,2021,12,49,4,False
2021-12-11,692242.959,2021,12,49,5,True
2021-12-12,644678.964,2021,12,49,6,True
2021-12-13,758492.556,2021,12,50,0,False
2021-12-14,783341.736,2021,12,50,1,False
2021-12-15,787193.874,2021,12,50,2,False
2021-12-16,792100.159,2021,12,50,3,False
2021-12-17,783162.446,2021,12,50,4,False
2021-12-18,706205.51,2021,12,50,5,True
2021-12-19,660628.862,2021,12,50,6,True
2021-12-20,771478.461,2021,12,51,0,False
2021-12-21,772523.695,2021,12,51,1,False
2021-12-22,757320.524,2021,12,51,2,False
2021-12-23,729089.502,2021,12,51,3,False
2021-12-24,637631.538,2021,12,51,4,False
2021-12-25,547513.015,2021,12,51,5,True
2021-12-26,582595.459,2021,12,51,6,True
2021-12-27,657559.283,2021,12,52,0,False
2021-12-28,663701.614,2021,12,52,1,False
2021-12-29,657200.732,2021,12,52,2,False
2021-12-30,653602.373,2021,12,52,3,False
2021-12-31,611387.919,2021,12,52,4,False
2022-01-01,535144.786,2022,1,52,5,True
2022-01-02,578855.186,2022,1,52,6,True
2022-01-03,691970.774,2022,1,1,0,False
2022-01-04,718047.874,2022,1,1,1,False
2022-01-05,715070.234,2022,1,1,2,False
2022-01-06,617936.351,2022,1,1,3,False
2022-01-07,703004.57,2022,1,1,4,False
2022-01-08,686615.314,2022,1,1,5,True
2022-01-09,657099.904,2022,1,1,6,True
2022-01-10,756621.212,2022,1,2,0,False
2022-01-11,771711.078,2022,1,2,1,False
2022-01-12,777310.213,2022,1,2,2,False
2022-01-13,788572.283,2022,1,2,3,False
2022-01-14,796150.956,2022,1,2,4,False
2022-01-15,717164.143,2022,1,2,5,True
2022-01-16,672381.068,2022,1,2,6,True
2022-01-17,790794.183,2022,1,3,0,False
2022-01-18,809453.033,2022,1,3,1,False
2022-01-19,813885.767,2022,1,3,2,False
2022-01-20,813841.104,2022,1,3,3,False
2022-01-21,812933.383,2022,1,3,4,False
2022-01-22,728531.886,2022,1,3,5,True
2022-01-23,681487.178,2022,1,3,6,True
2022-01-24,800222.601,2022,1,4,0,False
2022-01-25,803957.158,2022,1,4,1,False
2022-01-26,800205.701,2022,1,4,2,False
2022-01-27,794878.473,2022,1,4,3,False
2022-01-28,786143.822,2022,1,4,4,False
2022-01-29,698969.016,2022,1,4,5,True
2022-01-30,648503.898,2022,1,4,6,True
2022-01-31,761832.783,2022,1,5,0,False
2022-02-01,774260.763,2022,2,5,1,False
2022-02-02,762494.554,2022,2,5,2,False
2022-02-03,760780.897,2022,2,5,3,False
2022-02-04,756896.641,2022,2,5,4,False
2022-02-05,682674.839,2022,2,5,5,True
2022-02-06,635247.08,2022,2,5,6,True
2022-02-07,746724.421,2022,2,6,0,False
2022-02-08,756678.724,2022,2,6,1,False
2022-02-09,755748.252,2022,2,6,2,False
2022-02-10,762082.393,2022,2,6,3,False
2022-02-11,754633.793,2022,2,6,4,False
2022-02-12,679947.691,2022,2,6,5,True
2022-02-13,635776.528,2022,2,6,6,True
2022-02-14,741719.03,2022,2,7,0,False
2022-02-15,759124.039,2022,2,7,1,False
2022-02-16,758265.98,2022,2,7,2,False
2022-02-17,744050.02,2022,2,7,3,False
2022-02-18,735427.048,2022,2,7,4,False
2022-02-19,677992.558,2022,2,7,5,True
2022-02-20,628491.111,2022,2,7,6,True
2022-02-21,726597.17,2022,2,8,0,False
2022-02-22,734120.281,2022,2,8,1,False
2022-02-23,732237.567,2022,2,8,2,False
2022-02-24,736907.737,2022,2,8,3,False
2022-02-25,742820.885,2022,2,8,4,False
2022-02-26,670693.047,2022,2,8,5,True
2022-02-27,618013.898,2022,2,8,6,True
2022-02-28,697748.424,2022,2,9,0,False
2022-03-01,722629.686,2022,3,9,1,False
2022-03-02,735689.298,2022,3,9,2,False
2022-03-03,742779.369,2022,3,9,3,False
2022-03-04,743386.909,2022,3,9,4,False
2022-03-05,660787.324,2022,3,9,5,True
2022-03-06,620251.472,2022,3,9,6,True
2022-03-07,732493.133,2022,3,10,0,False
2022-03-08,735113.962,2022,3,10,1,False
2022-03-09,726757.341,2022,3,10,2,False
2022-03-10,722215.252,2022,3,10,3,False
2022-03-11,731329.705,2022,3,10,4,False
2022-03-12,642182.296,2022,3,10,5,True
2022-03-13,593322.595,2022,3,10,6,True
2022-03-14,726364.443,2022,3,11,0,False
2022-03-15,727251.646,2022,3,11,1,False
2022-03-16,728889.512,2022,3,11,2,False
2022-03-17,726425.305,2022,3,11,3,False
2022-03-18,704833.012,2022,3,11,4,False
2022-03-19,624061.488,2022,3,11,5,True
2022-03-20,591749.465,2022,3,11,6,True
2022-03-21,698550.305,2022,3,12,0,False
2022-03-22,717641.0,2022,3,12,1,False
2022-03-23,719548.211,2022,3,12,2,False
2022-03-24,725071.963,2022,3,12,3,False
2022-03-25,706766.452,2022,3,12,4,False
2022-03-26,631663.488,2022,3,12,5,True
2022-03-27,554056.158,2022,3,12,6,True
2022-03-28,677673.545,2022,3,13,0,False
2022-03-29,692972.303,2022,3,13,1,False
2022-03-30,707690.926,2022,3,13,2,False
2022-03-31,705601.198,2022,3,13,3,False
2022-04-01,710892.602,2022,4,13,4,False
2022-04-02,645549.332,2022,4,13,5,True
2022-04-03,613758.289,2022,4,13,6,True
2022-04-04,744100.153,2022,4,14,0,False
2022-04-05,762729.139,2022,4,14,1,False
2022-04-06,744533.256,2022,4,14,2,False
2022-04-07,722876.934,2022,4,14,3,False
2022-04-08,707077.849,2022,4,14,4,False
2022-04-09,621527.143,2022,4,14,5,True
2022-04-10,574809.756,2022,4,14,6,True
2022-04-11,667783.117,2022,4,15,0,False
2022-04-12,687251.619,2022,4,15,1,False
2022-04-13,685363.179,2022,4,15,2,False
2022-04-14,585210.51,2022,4,15,3,False
2022-04-15,536448.535,2022,4,15,4,False
2022-04-16,551086.712,2022,4,15,5,True
2022-04-17,527257.849,2022,4,15,6,True
2022-04-18,580335.76,2022,4,16,0,False
2022-04-19,657825.815,2022,4,16,1,False
2022-04-20,698469.112,2022,4,16,2,False
2022-04-21,697710.847,2022,4,16,3,False
2022-04-22,695637.89,2022,4,16,4,False
2022-04-23,628779.932,2022,4,16,5,True
2022-04-24,571994.039,2022,4,16,6,True
2022-04-25,654714.455,2022,4,17,0,False
2022-04-26,677540.715,2022,4,17,1,False
2022-04-27,687613.611,2022,4,17,2,False
